Seed;GridSize;Steps;Success
497076;5x5;30;False
210973;5x5;30;False
32402;5x5;30;False
241635;5x5;30;False
116704;5x5;30;False
794265;5x5;30;False
52958;5x5;30;False
844031;5x5;30;False
405324;5x5;30;False
487637;5x5;30;False
506218;5x5;30;False
402459;5x5;30;False
240568;5x5;30;False
389393;5x5;30;False
262070;5x5;30;False
360631;5x5;30;False
102820;5x5;30;False
961165;5x5;30;False
856386;5x5;30;False
576147;5x5;30;False
562832;5x5;30;False
195273;5x5;30;False
757966;5x5;30;False
660847;5x5;30;False
518780;5x5;30;False
962309;5x5;30;False
911642;5x5;30;False
252555;5x5;30;False
359528;5x5;24;True
16001;5x5;30;False
893734;5x5;30;False
773991;5x5;30;False
620692;5x5;30;False
448637;5x5;30;False
740786;5x5;30;False
396291;5x5;30;False
373568;5x5;30;False
535481;5x5;30;False
401918;5x5;24;True
947167;5x5;30;False
336940;5x5;30;False
364277;5x5;30;False
813386;5x5;30;False
727355;5x5;30;False
279192;5x5;30;False
250417;5x5;30;False
294870;5x5;30;False
509591;5x5;30;False
161860;5x5;30;False
629293;5x5;30;False
346722;5x5;30;False
192371;5x5;30;False
636144;5x5;30;False
849257;5x5;30;False
480814;5x5;30;False
659471;5x5;30;False
480796;5x5;30;False
221541;5x5;30;False
449274;5x5;30;False
798955;5x5;30;False
960328;5x5;30;False
564961;5x5;30;False
40966;5x5;30;False
748615;5x5;30;False
533492;5x5;30;False
867869;5x5;30;False
611282;5x5;24;True
431267;5x5;30;False
977184;5x5;30;False
175705;5x5;30;False
524446;5x5;30;False
957503;5x5;30;False
254732;5x5;30;False
329429;5x5;30;False
240362;5x5;30;False
515611;5x5;30;False
529848;5x5;30;False
187793;5x5;30;False
384630;5x5;30;False
120439;5x5;30;False
113828;5x5;30;False
781389;5x5;30;False
57154;5x5;30;False
66963;5x5;30;False
519248;5x5;30;False
537801;5x5;30;False
261902;5x5;30;False
393199;5x5;30;False
752700;5x5;30;False
132165;5x5;30;False
897498;5x5;30;False
780939;5x5;30;False
919592;5x5;30;False
748225;5x5;30;False
317542;5x5;24;True
645031;5x5;30;False
11156;5x5;30;False
815229;5x5;30;False
309234;5x5;30;False
682883;5x5;30;False
627648;5x5;30;False
934905;5x5;24;True
868798;5x5;30;False
90143;5x5;30;False
683372;5x5;30;False
186805;5x5;30;False
15754;5x5;30;False
51515;5x5;30;False
212312;5x5;30;False
195633;5x5;30;False
