Seed;GridSize;Steps;Success
318155;6x6;2000;False
141096;6x6;2000;False
606273;6x6;2000;False
479014;6x6;2000;False
592871;6x6;401;True
49300;6x6;2000;False
336061;6x6;2000;False
72818;6x6;2000;False
981891;6x6;2000;False
973056;6x6;2000;False
545401;6x6;2000;False
994814;6x6;2000;False
577823;6x6;2000;False
692524;6x6;2000;False
112501;6x6;479;True
899210;6x6;2000;False
753787;6x6;2000;False
844248;6x6;2000;False
528561;6x6;2000;False
758806;6x6;2000;False
530711;6x6;2000;False
104516;6x6;2000;False
75629;6x6;2000;False
464226;6x6;2000;False
390963;6x6;2000;False
376432;6x6;2000;False
750953;6x6;2000;False
315054;6x6;2000;False
817615;6x6;2000;False
731356;6x6;2000;False
394149;6x6;2000;False
731578;6x6;2000;False
642667;6x6;2000;False
604296;6x6;1333;True
226017;6x6;2000;False
295494;6x6;2000;False
255111;6x6;2000;False
295924;6x6;89;True
924253;6x6;2000;False
968210;6x6;2000;False
951651;6x6;2000;False
370528;6x6;2000;False
648857;6x6;2000;False
486558;6x6;599;True
981503;6x6;2000;False
303948;6x6;2000;False
685781;6x6;585;True
655786;6x6;2000;False
348635;6x6;2000;False
430072;6x6;2000;False
219281;6x6;2000;False
994550;6x6;2000;False
329271;6x6;2000;False
7140;6x6;1483;True
840781;6x6;2000;False
551234;6x6;2000;False
925843;6x6;2000;False
67344;6x6;2000;False
32585;6x6;2000;False
68558;6x6;2000;False
743663;6x6;2000;False
924412;6x6;2000;False
233029;6x6;2000;False
609690;6x6;2000;False
268939;6x6;2000;False
301096;6x6;2000;False
235009;6x6;2000;False
924774;6x6;2000;False
793191;6x6;867;True
653524;6x6;2000;False
347069;6x6;2000;False
893042;6x6;2000;False
403139;6x6;207;True
814016;6x6;359;True
113401;6x6;717;True
174334;6x6;2000;False
611743;6x6;49;True
818284;6x6;2000;False
538997;6x6;2000;False
51402;6x6;2000;False
41211;6x6;637;True
43992;6x6;2000;False
807345;6x6;2000;False
859350;6x6;951;True
166423;6x6;449;True
21316;6x6;461;True
578221;6x6;2000;False
612194;6x6;2000;False
987443;6x6;2000;False
765552;6x6;2000;False
49513;6x6;2000;False
365614;6x6;581;True
429775;6x6;2000;False
706012;6x6;2000;False
572773;6x6;143;True
771834;6x6;2000;False
602859;6x6;943;True
234824;6x6;2000;False
551009;6x6;2000;False
98886;6x6;2000;False
923591;6x6;2000;False
316340;6x6;2000;False
215005;6x6;2000;False
381586;6x6;1331;True
140131;6x6;2000;False
284256;6x6;2000;False
515353;6x6;2000;False
921822;6x6;2000;False
483967;6x6;2000;False
717196;6x6;2000;False
547797;6x6;95;True
151146;6x6;801;True
260251;6x6;755;True
340856;6x6;2000;False
963921;6x6;2000;False
26038;6x6;2000;False
235063;6x6;2000;False
205860;6x6;1517;True
128013;6x6;1131;True
221442;6x6;2000;False
106067;6x6;2000;False
753168;6x6;115;True
707657;6x6;2000;False
468238;6x6;2000;False
755375;6x6;817;True
396540;6x6;2000;False
762629;6x6;2000;False
427674;6x6;2000;False
516107;6x6;2000;False
244776;6x6;2000;False
893377;6x6;1257;True
822758;6x6;2000;False
838375;6x6;2000;False
660692;6x6;231;True
863997;6x6;2000;False
558514;6x6;2000;False
582275;6x6;171;True
976640;6x6;2000;False
303865;6x6;2000;False
717310;6x6;2000;False
750495;6x6;2000;False
990124;6x6;1993;True
670453;6x6;1907;True
675722;6x6;2000;False
782843;6x6;2000;False
454680;6x6;2000;False
639281;6x6;2000;False
532246;6x6;2000;False
407319;6x6;1589;True
662212;6x6;2000;False
307309;6x6;95;True
164130;6x6;2000;False
301875;6x6;2000;False
151664;6x6;2000;False
506793;6x6;2000;False
992174;6x6;1123;True
641359;6x6;2000;False
675292;6x6;2000;False
113701;6x6;2000;False
266042;6x6;1209;True
788203;6x6;2000;False
201288;6x6;2000;False
673;6x6;2000;False
913670;6x6;2000;False
208199;6x6;2000;False
941172;6x6;2000;False
562653;6x6;2000;False
462034;6x6;2000;False
45219;6x6;2000;False
831072;6x6;2000;False
957401;6x6;2000;False
849438;6x6;2000;False
760895;6x6;2000;False
923212;6x6;2000;False
349845;6x6;2000;False
531114;6x6;1385;True
633115;6x6;2000;False
728440;6x6;2000;False
444433;6x6;2000;False
330486;6x6;2000;False
233463;6x6;2000;False
372516;6x6;863;True
151309;6x6;2000;False
618754;6x6;2000;False
617235;6x6;471;True
205520;6x6;2000;False
583113;6x6;1017;True
783310;6x6;2000;False
998575;6x6;2000;False
522684;6x6;2000;False
280901;6x6;2000;False
677530;6x6;2000;False
36811;6x6;2000;False
494120;6x6;2000;False
808065;6x6;2000;False
885990;6x6;1541;True
635751;6x6;2000;False
54868;6x6;131;True
503293;6x6;2000;False
233778;6x6;2000;False
323715;6x6;2000;False
120960;6x6;2000;False
938809;6x6;815;True
187390;6x6;1639;True
856031;6x6;2000;False
171756;6x6;2000;False
143733;6x6;2000;False
964298;6x6;2000;False
445691;6x6;2000;False
72088;6x6;515;True
221041;6x6;1383;True
124310;6x6;467;True
651351;6x6;301;True
470852;6x6;2000;False
582893;6x6;2000;False
81634;6x6;2000;False
456371;6x6;2000;False
628464;6x6;2000;False
242665;6x6;2000;False
969262;6x6;2000;False
335823;6x6;2000;False
449564;6x6;2000;False
156453;6x6;2000;False
757370;6x6;2000;False
571115;6x6;1019;True
563720;6x6;1473;True
189345;6x6;2000;False
577414;6x6;2000;False
523399;6x6;2000;False
698612;6x6;2000;False
73117;6x6;2000;False
558354;6x6;2000;False
802211;6x6;2000;False
454944;6x6;2000;False
887833;6x6;2000;False
217630;6x6;2000;False
458559;6x6;1577;True
880524;6x6;1565;True
873813;6x6;2000;False
682922;6x6;2000;False
49243;6x6;2000;False
992888;6x6;2000;False
27473;6x6;2000;False
679414;6x6;2000;False
587127;6x6;2000;False
210916;6x6;1397;True
689229;6x6;2000;False
196290;6x6;2000;False
814227;6x6;2000;False
112464;6x6;2000;False
24457;6x6;35;True
354894;6x6;2000;False
936559;6x6;2000;False
983228;6x6;2000;False
589445;6x6;2000;False
524058;6x6;2000;False
772043;6x6;2000;False
55080;6x6;2000;False
17601;6x6;2000;False
727078;6x6;2000;False
234343;6x6;2000;False
179220;6x6;2000;False
142333;6x6;2000;False
847858;6x6;2000;False
395971;6x6;2000;False
813440;6x6;2000;False
492089;6x6;2000;False
273982;6x6;2000;False
549663;6x6;2000;False
779884;6x6;2000;False
473333;6x6;743;True
738186;6x6;2000;False
913019;6x6;861;True
805784;6x6;2000;False
447601;6x6;2000;False
247702;6x6;2000;False
93655;6x6;2000;False
722820;6x6;1297;True
542957;6x6;2000;False
197922;6x6;2000;False
913395;6x6;2000;False
710192;6x6;2000;False
420969;6x6;2000;False
449390;6x6;2000;False
548495;6x6;2000;False
162524;6x6;465;True
828005;6x6;2000;False
930234;6x6;1039;True
914603;6x6;2000;False
264392;6x6;2000;False
767457;6x6;999;True
99846;6x6;2000;False
636679;6x6;2000;False
502132;6x6;2000;False
772189;6x6;2000;False
7250;6x6;2000;False
949795;6x6;1047;True
476000;6x6;2000;False
815193;6x6;2000;False
949726;6x6;2000;False
851775;6x6;2000;False
27212;6x6;2000;False
9301;6x6;2000;False
952298;6x6;1891;True
162907;6x6;2000;False
888184;6x6;2000;False
528337;6x6;513;True
963446;6x6;2000;False
294775;6x6;2000;False
260068;6x6;2000;False
513933;6x6;2000;False
336962;6x6;2000;False
379539;6x6;199;True
231312;6x6;2000;False
995209;6x6;2000;False
919054;6x6;2000;False
33263;6x6;1043;True
95164;6x6;2000;False
916677;6x6;2000;False
313754;6x6;2000;False
559627;6x6;2000;False
403304;6x6;1035;True
719361;6x6;2000;False
236646;6x6;475;True
632871;6x6;2000;False
948308;6x6;2000;False
813757;6x6;2000;False
990130;6x6;2000;False
310979;6x6;2000;False
953152;6x6;2000;False
860665;6x6;2000;False
767550;6x6;2000;False
802527;6x6;2000;False
921388;6x6;2000;False
721141;6x6;213;True
