Seed;GridSize;Steps;Success
141674;5x5;100;False
774427;5x5;100;False
930360;5x5;50;True
882001;5x5;100;False
801846;5x5;24;True
832695;5x5;100;False
837604;5x5;100;False
415053;5x5;100;False
549890;5x5;100;False
637331;5x5;100;False
419792;5x5;100;False
129417;5x5;100;False
915214;5x5;24;True
213615;5x5;100;False
515708;5x5;100;False
809861;5x5;100;False
858906;5x5;100;False
669387;5x5;100;False
980008;5x5;100;False
454337;5x5;100;False
32294;5x5;100;False
679463;5x5;100;False
742932;5x5;100;False
648317;5x5;100;False
708402;5x5;46;True
88579;5x5;100;False
693184;5x5;100;False
217529;5x5;36;True
568510;5x5;100;False
471519;5x5;26;True
843692;5x5;32;True
892021;5x5;100;False
253194;5x5;100;False
964539;5x5;100;False
647384;5x5;100;False
652209;5x5;100;False
745942;5x5;100;False
815959;5x5;100;False
70084;5x5;100;False
827501;5x5;100;False
511586;5x5;46;True
336435;5x5;100;False
914032;5x5;100;False
768361;5x5;100;False
985006;5x5;100;False
640783;5x5;100;False
53980;5x5;62;True
509221;5x5;100;False
414330;5x5;26;True
461163;5x5;24;True
457480;5x5;100;False
355809;5x5;72;True
71174;5x5;100;False
601671;5x5;100;False
149044;5x5;100;False
555101;5x5;100;False
369682;5x5;100;False
138467;5x5;100;False
435616;5x5;26;True
824409;5x5;100;False
890718;5x5;24;True
449471;5x5;26;True
970124;5x5;42;True
220949;5x5;100;False
936874;5x5;100;False
934427;5x5;100;False
559096;5x5;100;False
844113;5x5;100;False
342198;5x5;100;False
705591;5x5;100;False
122596;5x5;100;False
615309;5x5;100;False
655170;5x5;100;False
274131;5x5;72;True
80272;5x5;82;True
246281;5x5;24;True
993550;5x5;64;True
679343;5x5;100;False
416060;5x5;100;False
871941;5x5;24;True
413658;5x5;100;False
75083;5x5;100;False
45544;5x5;100;False
516481;5x5;100;False
602342;5x5;26;True
19879;5x5;100;False
103380;5x5;100;False
207741;5x5;100;False
99890;5x5;100;False
667203;5x5;38;True
821632;5x5;100;False
221049;5x5;100;False
311678;5x5;100;False
479775;5x5;100;False
587948;5x5;100;False
127605;5x5;100;False
567562;5x5;100;False
39483;5x5;100;False
180056;5x5;100;False
918513;5x5;100;False
739862;5x5;60;True
42711;5x5;54;True
18884;5x5;68;True
62381;5x5;100;False
174050;5x5;100;False
894771;5x5;100;False
782320;5x5;26;True
82857;5x5;100;False
386414;5x5;100;False
812303;5x5;26;True
108956;5x5;100;False
562341;5x5;100;False
572922;5x5;32;True
302443;5x5;100;False
585608;5x5;100;False
799201;5x5;100;False
770950;5x5;100;False
702471;5x5;100;False
329588;5x5;100;False
505181;5x5;100;False
877778;5x5;100;False
438371;5x5;24;True
478816;5x5;26;True
906457;5x5;24;True
629150;5x5;100;False
456639;5x5;100;False
970700;5x5;100;False
842261;5x5;52;True
541354;5x5;100;False
786139;5x5;76;True
886136;5x5;44;True
587921;5x5;100;False
987062;5x5;100;False
252215;5x5;100;False
814628;5x5;92;True
94221;5x5;24;True
609922;5x5;100;False
768019;5x5;100;False
893264;5x5;100;False
651657;5x5;100;False
203086;5x5;100;False
520431;5x5;100;False
498300;5x5;100;False
656261;5x5;100;False
79898;5x5;100;False
405067;5x5;100;False
911208;5x5;100;False
489729;5x5;100;False
477158;5x5;100;False
698343;5x5;100;False
215636;5x5;100;False
799229;5x5;100;False
943090;5x5;100;False
925635;5x5;74;True
646720;5x5;100;False
453497;5x5;100;False
162430;5x5;100;False
93727;5x5;100;False
925484;5x5;100;False
85621;5x5;100;False
743434;5x5;24;True
520123;5x5;100;False
219224;5x5;100;False
651377;5x5;96;True
579798;5x5;100;False
398679;5x5;100;False
342532;5x5;100;False
93613;5x5;84;True
239138;5x5;100;False
70323;5x5;100;False
482352;5x5;100;False
24361;5x5;100;False
590126;5x5;100;False
129103;5x5;100;False
995612;5x5;100;False
447653;5x5;100;False
465594;5x5;100;False
241579;5x5;100;False
288776;5x5;100;False
392097;5x5;88;True
697478;5x5;100;False
268423;5x5;100;False
601396;5x5;100;False
134685;5x5;100;False
990738;5x5;100;False
681763;5x5;100;False
134496;5x5;100;False
523289;5x5;100;False
589598;5x5;100;False
148351;5x5;100;False
669004;5x5;100;False
919829;5x5;100;False
856234;5x5;100;False
983451;5x5;100;False
869560;5x5;26;True
600465;5x5;100;False
625334;5x5;100;False
715447;5x5;26;True
183844;5x5;100;False
487565;5x5;100;False
